1	1		8358	2324
1	2			
1	3			
1	4			
1	5			
1	6			
1	7			
1	8			
1	9			
1	10			
1	11			
1	12			
1	13			
1	14			
1	15			
1	16			
1	17			
1	18			
1	19			
1	20			
1	21			
1	22			
1	23			
2	25			
2	27			
2	29			
2	31			
2	33			
2	35			
2	37			
2	39			
2	41			
2	43			
2	45			
2	47			
2	49			
2	51			
2	53			
2	55			
2	57			
2	59			
2	61			
2	63			
2	65			
2	67			
2	69			
2	71			
2	73			
3	76			
3	79			
3	82			
3	85			
3	88			
3	91			
3	94			
3	97			
3	100			
3	103			
3	106			
3	109			
3	112			
3	115			
3	118			
3	121			
3	124			
3	127			
3	130			
3	133			
3	136			
3	139			
4	143			
4	147			
4	151			
4	155			
4	159			
4	163			
4	167			
4	171			
4	175			
4	179			
4	183			
4	187			
4	191			
4	195			
4	199			
4	203			
4	207			
4	211			
4	215			
4	219			
4	223			
4	227			
4	231			
5	236			
5	241			
5	246			
5	251			
5	256			
5	261			
5	266			
5	271			
5	276			
5	281			
5	286			
5	291			
5	296			
5	301			
5	306			
5	311			
5	316			
5	321			
5	326			
5	331			
5	336			
5	341			
6	347			
6	353			
6	359			
6	365			
6	371			
6	377			
6	383			
6	389			
6	395			
6	401			
6	407			
6	413			
6	419			
6	425			
6	431			
6	437			
6	443			
6	449			
6	455			
6	461			
6	467			
6	473			
6	479			
6	485			
6	491			
6	497			
7	504			
7	511			
7	518			
7	525			
7	532			
7	539			
7	546			
7	553			
7	560			
7	567			
7	574			
7	581			
7	588			
7	595			
7	602			
7	609			
7	616			
7	623			
7	630			
7	637			
7	644			
7	651			
7	658			
7	665			
7	672			
7	679			
8	687			
8	695			
8	703			
8	711			
8	719			
8	727			
8	735			
8	743			
8	751			
8	759			
8	767			
8	775			
8	783			
8	791			
8	799			
8	807			
8	815			
8	823			
8	831			
8	839			
8	847			
8	855			
8	863			
8	871			
8	879			
8	887			
8	895			
8	903			
9	912			
9	921			
9	930			
9	939			
9	948			
9	957			
9	966			
9	975			
9	984			
9	993			
9	1002			
9	1011			
9	1020			
9	1029			
9	1038			
9	1047			
9	1056			
10	1066			
10	1076			
10	1086			
10	1096			
10	1106			
10	1116			
10	1126			
10	1136			
10	1146			
10	1156			
10	1166			
10	1176			
10	1186			
10	1196			
10	1206			
11	1217			
11	1228			
11	1239			
11	1250			
11	1261			
11	1272			
11	1283			
11	1294			
11	1305			
11	1316			
11	1327			
11	1338			
11	1349			
11	1360			
11	1371			
11	1382			
11	1393			
11	1404			
11	1415			
11	1426			
12	1438			
12	1450			
12	1462			
12	1474			
12	1486			
12	1498			
12	1510			
12	1522			
12	1534			
12	1546			
12	1558			
12	1570			
12	1582			
12	1594			
12	1606			
12	1618			
12	1630			
12	1642			
12	1654			
12	1666			
12	1678			
12	1690			
12	1702			
12	1714			
12	1726			
12	1738			
12	1750			
13	1763			
13	1776			
13	1789			
13	1802			
13	1815			
13	1828			
13	1841			
13	1854			
13	1867			
13	1880			
13	1893			
13	1906			
13	1919			
13	1932			
13	1945			
13	1958			
13	1971			
13	1984			
14	1998			
14	2012			
14	2026			
14	2040			
14	2054			
14	2068			
14	2082			
14	2096			
14	2110			
14	2124			
14	2138			
14	2152			
14	2166			
14	2180			
14	2194			
14	2208			
14	2222			
14	2236			
14	2250			
14	2264			
14	2278			
14	2292			
14	2306			
14	2320			
14	2334			
14	2348			
14	2362			
14	2376			
14	2390			
15	2405			
15	2420			
15	2435			
15	2450			
15	2465			
15	2480			
15	2495			
15	2510			
15	2525			
15	2540			
15	2555			
15	2570			
15	2585			
15	2600			
15	2615			
15	2630			
15	2645			
15	2660			
15	2675			
15	2690			
15	2705			
15	2720			
15	2735			
15	2750			
16	2766			
16	2782			
16	2798			
16	2814			
16	2830			
16	2846			
16	2862			
16	2878			
16	2894			
16	2910			
16	2926			
16	2942			
16	2958			
16	2974			
16	2990			
16	3006			
16	3022			
16	3038			
16	3054			
16	3070			
16	3086			
16	3102			
16	3118			
16	3134			
16	3150			
16	3166			
16	3182			
16	3198			
17	3215			
17	3232			
17	3249			
17	3266			
17	3283			
17	3300			
17	3317			
17	3334			
17	3351			
17	3368			
17	3385			
17	3402			
17	3419			
17	3436			
17	3453			
17	3470			
17	3487			
17	3504			
17	3521			
17	3538			
17	3555			
17	3572			
17	3589			
17	3606			
17	3623			
18	3641			
18	3659			
18	3677			
18	3695			
18	3713			
18	3731			
18	3749			
18	3767			
18	3785			
18	3803			
18	3821			
18	3839			
18	3857			
18	3875			
18	3893			
18	3911			
18	3929			
19	3948			
19	3967			
19	3986			
19	4005			
19	4024			
19	4043			
19	4062			
19	4081			
19	4100			
19	4119			
19	4138			
19	4157			
19	4176			
19	4195			
19	4214			
19	4233			
19	4252			
19	4271			
19	4290			
19	4309			
19	4328			
19	4347			
19	4366			
19	4385			
19	4404			
19	4423			
19	4442			
19	4461			
19	4480			
19	4499			
19	4518			
20	4538			
20	4558			
20	4578			
20	4598			
20	4618			
20	4638			
20	4658			
20	4678			
20	4698			
20	4718			
20	4738			
20	4758			
20	4778			
20	4798			
20	4818			
20	4838			
20	4858			
20	4878			
20	4898			
20	4918			
20	4938			
20	4958			
20	4978			
21	4999			
21	5020			
21	5041			
21	5062			
21	5083			
21	5104			
21	5125			
21	5146			
21	5167			
21	5188			
21	5209			
21	5230			
21	5251			
21	5272			
21	5293			
21	5314			
21	5335			
21	5356			
21	5377			
21	5398			
21	5419			
21	5440			
22	5462			
22	5484			
22	5506			
22	5528			
22	5550			
22	5572			
22	5594			
22	5616			
22	5638			
22	5660			
22	5682			
22	5704			
22	5726			
22	5748			
22	5770			
22	5792			
22	5814			
22	5836			
22	5858			
22	5880			
23	5903			
23	5926			
23	5949			
23	5972			
23	5995			
23	6018			
23	6041			
23	6064			
23	6087			
23	6110			
23	6133			
23	6156			
23	6179			
23	6202			
23	6225			
23	6248			
23	6271			
23	6294			
23	6317			
24	6341			
24	6365			
24	6389			
24	6413			
24	6437			
24	6461			
24	6485			
24	6509			
24	6533			
24	6557			
24	6581			
24	6605			
24	6629			
24	6653			
24	6677			
24	6701			
24	6725			
24	6749			
24	6773			
24	6797			
25	6822			
25	6847			
25	6872			
25	6897			
25	6922			
25	6947			
25	6972			
25	6997			
25	7022			
25	7047			
25	7072			
25	7097			
25	7122			
25	7147			
25	7172			
25	7197			
25	7222			
25	7247			
25	7272			
25	7297			
25	7322			
25	7347			
25	7372			
25	7397			
25	7422			
25	7447			
25	7472			
25	7497			
25	7522			
25	7547			
25	7572			
26	7598			
26	7624			
26	7650			
26	7676			
26	7702			
26	7728			
26	7754			
26	7780			
26	7806			
26	7832			
26	7858			
26	7884			
26	7910			
26	7936			
26	7962			
26	7988			
26	8014			
26	8040			
26	8066			
26	8092			
26	8118			
26	8144			
26	8170			
26	8196			
27	8223			
27	8250			
27	8277			
27	8304			
27	8331			
27	8358			
27	8385			
27	8412			
27	8439			
27	8466			
27	8493			
27	8520			
27	8547			
27	8574			
27	8601			
27	8628			
27	8655			
27	8682			
27	8709			
27	8736			
27	8763			
27	8790			
27	8817			
27	8844			
27	8871			
27	8898			
28	8926			
28	8954			
28	8982			
28	9010			
28	9038			
28	9066			
28	9094			
28	9122			
28	9150			
28	9178			
28	9206			
28	9234			
28	9262			
28	9290			
28	9318			
28	9346			
28	9374			
28	9402			
29	9431			
29	9460			
29	9489			
29	9518			
29	9547			
29	9576			
29	9605			
29	9634			
29	9663			
29	9692			
29	9721			
29	9750			
29	9779			
29	9808			
29	9837			
29	9866			
29	9895			
29	9924			
29	9953			
29	9982			
30	10012			
30	10042			
30	10072			
30	10102			
30	10132			
30	10162			
30	10192			
30	10222			
30	10252			
30	10282			
30	10312			
30	10342			
30	10372			
30	10402			
30	10432			
30	10462			
30	10492			
30	10522			
30	10552			
30	10582			
30	10612			
30	10642			
30	10672			
30	10702			
30	10732			
30	10762			
30	10792			
31	10823			
31	10854			
31	10885			
31	10916			
31	10947			
31	10978			
31	11009			
31	11040			
31	11071			
31	11102			
31	11133			
31	11164			
31	11195			
31	11226			
31	11257			
31	11288			
31	11319			
32	11351			
32	11383			
32	11415			
32	11447			
32	11479			
32	11511			
32	11543			
32	11575			
32	11607			
32	11639			
32	11671			
32	11703			
32	11735			
32	11767			
32	11799			
32	11831			
32	11863			
32	11895			
32	11927			
32	11959			
32	11991			
32	12023			
32	12055			
32	12087			
32	12119			
32	12151			
33	12184			
33	12217			
33	12250			
33	12283			
33	12316			
33	12349			
33	12382			
33	12415			
33	12448			
33	12481			
33	12514			
33	12547			
33	12580			
33	12613			
33	12646			
33	12679			
33	12712			
33	12745			
33	12778			
33	12811			
33	12844			
33	12877			
33	12910			
33	12943			
33	12976			
34	13010			
34	13044			
34	13078			
34	13112			
34	13146			
34	13180			
34	13214			
34	13248			
34	13282			
34	13316			
34	13350			
34	13384			
34	13418			
34	13452			
34	13486			
34	13520			
35	13555			
35	13590			
35	13625			
35	13660			
35	13695			
35	13730			
35	13765			
35	13800			
35	13835			
35	13870			
35	13905			
35	13940			
35	13975			
35	14010			
35	14045			
35	14080			
35	14115			
35	14150			
35	14185			
35	14220			
35	14255			
35	14290			
35	14325			
35	14360			
35	14395			
35	14430			
36	14466			
36	14502			
36	14538			
36	14574			
36	14610			
36	14646			
36	14682			
36	14718			
36	14754			
36	14790			
36	14826			
36	14862			
36	14898			
36	14934			
36	14970			
36	15006			
36	15042			
36	15078			
36	15114			
36	15150			
36	15186			
36	15222			
36	15258			
36	15294			
36	15330			
36	15366			
37	15403			
37	15440			
37	15477			
37	15514			
37	15551			
37	15588			
37	15625			
37	15662			
37	15699			
37	15736			
37	15773			
37	15810			
37	15847			
37	15884			
37	15921			
37	15958			
37	15995			
37	16032			
37	16069			
37	16106			
37	16143			
38	16181			
38	16219			
38	16257			
38	16295			
38	16333			
38	16371			
38	16409			
38	16447			
38	16485			
38	16523			
38	16561			
38	16599			
38	16637			
38	16675			
38	16713			
38	16751			
38	16789			
38	16827			
38	16865			
38	16903			
38	16941			
38	16979			
38	17017			
38	17055			
38	17093			
38	17131			
38	17169			
39	17208			
39	17247			
39	17286			
39	17325			
39	17364			
39	17403			
39	17442			
39	17481			
39	17520			
39	17559			
39	17598			
39	17637			
39	17676			
39	17715			
39	17754			
39	17793			
39	17832			
39	17871			
39	17910			
39	17949			
39	17988			
39	18027			
39	18066			
40	18106			
40	18146			
40	18186			
40	18226			
40	18266			
40	18306			
40	18346			
40	18386			
40	18426			
40	18466			
40	18506			
40	18546			
40	18586			
40	18626			
40	18666			
40	18706			
40	18746			
40	18786			
40	18826			
40	18866			
40	18906			
40	18946			
40	18986			
40	19026			
40	19066			
40	19106			
40	19146			
40	19186			
40	19226			
41	19267			
41	19308			
41	19349			
41	19390			
41	19431			
41	19472			
41	19513			
41	19554			
41	19595			
41	19636			
41	19677			
41	19718			
41	19759			
41	19800			
41	19841			
41	19882			
41	19923			
41	19964			
41	20005			
41	20046			
41	20087			
42	20129			
42	20171			
42	20213			
42	20255			
42	20297			
42	20339			
42	20381			
42	20423			
42	20465			
42	20507			
42	20549			
42	20591			
42	20633			
42	20675			
42	20717			
42	20759			
42	20801			
43	20844			
43	20887			
43	20930			
43	20973			
43	21016			
43	21059			
43	21102			
43	21145			
43	21188			
43	21231			
43	21274			
43	21317			
43	21360			
43	21403			
43	21446			
43	21489			
43	21532			
43	21575			
43	21618			
43	21661			
43	21704			
43	21747			
43	21790			
43	21833			
43	21876			
43	21919			
43	21962			
43	22005			
44	22049			
44	22093			
44	22137			
44	22181			
44	22225			
44	22269			
44	22313			
44	22357			
44	22401			
44	22445			
44	22489			
44	22533			
44	22577			
44	22621			
44	22665			
44	22709			
44	22753			
44	22797			
44	22841			
44	22885			
45	22930			
45	22975			
45	23020			
45	23065			
45	23110			
45	23155			
45	23200			
45	23245			
45	23290			
45	23335			
45	23380			
45	23425			
45	23470			
45	23515			
45	23560			
45	23605			
45	23650			
45	23695			
45	23740			
45	23785			
45	23830			
45	23875			
45	23920			
45	23965			
45	24010			
46	24056			
46	24102			
46	24148			
46	24194			
46	24240			
46	24286			
46	24332			
46	24378			
46	24424			
46	24470			
46	24516			
46	24562			
46	24608			
46	24654			
46	24700			
46	24746			
46	24792			
46	24838			
46	24884			
46	24930			
46	24976			
46	25022			
46	25068			
46	25114			
47	25161			
47	25208			
47	25255			
47	25302			
47	25349			
47	25396			
47	25443			
47	25490			
47	25537			
47	25584			
47	25631			
47	25678			
47	25725			
47	25772			
47	25819			
47	25866			
47	25913			
47	25960			
47	26007			
47	26054			
48	26102			
48	26150			
48	26198			
48	26246			
48	26294			
48	26342			
48	26390			
48	26438			
48	26486			
48	26534			
48	26582			
48	26630			
48	26678			
48	26726			
48	26774			
48	26822			
48	26870			
48	26918			
48	26966			
48	27014			
48	27062			
48	27110			
48	27158			
48	27206			
48	27254			
48	27302			
48	27350			
48	27398			
48	27446			
49	27495			
49	27544			
49	27593			
49	27642			
49	27691			
49	27740			
49	27789			
49	27838			
49	27887			
49	27936			
49	27985			
49	28034			
49	28083			
49	28132			
49	28181			
49	28230			
49	28279			
49	28328			
49	28377			
50	28427			
50	28477			
50	28527			
50	28577			
50	28627			
50	28677			
50	28727			
50	28777			
50	28827			
50	28877			
50	28927			
50	28977			
50	29027			
50	29077			
50	29127			
50	29177			
50	29227			
50	29277			
50	29327			
50	29377			
50	29427			
51	29478			
51	29529			
51	29580			
51	29631			
51	29682			
